x,y
-3.37071e-06,-3.67956e-05
-3.3061e-06,-3.67124e-05
-3.24196e-06,-3.6629e-05
-3.17828e-06,-3.65452e-05
-3.11508e-06,-3.64611e-05
-3.05235e-06,-3.63767e-05
-2.99008e-06,-3.6292e-05
-2.9283e-06,-3.6207e-05
-2.86699e-06,-3.61216e-05
-2.80615e-06,-3.6036e-05
-2.7458e-06,-3.595e-05
-2.68592e-06,-3.58638e-05
-2.62653e-06,-3.57772e-05
-2.56762e-06,-3.56904e-05
-2.50919e-06,-3.56032e-05
-2.45125e-06,-3.55158e-05
-2.3938e-06,-3.54281e-05
-2.33684e-06,-3.53401e-05
-2.28037e-06,-3.52518e-05
-2.22439e-06,-3.51632e-05
-2.16891e-06,-3.50743e-05
-2.11392e-06,-3.49852e-05
-2.05942e-06,-3.48958e-05
-2.00543e-06,-3.48061e-05
-1.95193e-06,-3.47161e-05
-1.89893e-06,-3.46259e-05
-1.84644e-06,-3.45354e-05
-1.79445e-06,-3.44446e-05
-1.74296e-06,-3.43536e-05
-1.69198e-06,-3.42623e-05
-1.6415e-06,-3.41708e-05
-1.59154e-06,-3.4079e-05
-1.54208e-06,-3.3987e-05
-1.49313e-06,-3.38947e-05
-1.4447e-06,-3.38022e-05
-1.39678e-06,-3.37094e-05
-1.34937e-06,-3.36164e-05
-1.30248e-06,-3.35232e-05
-1.25611e-06,-3.34297e-05
-1.21025e-06,-3.3336e-05
-1.16492e-06,-3.3242e-05
-1.1201e-06,-3.31479e-05
-1.07581e-06,-3.30535e-05
-1.03203e-06,-3.29589e-05
-9.88786e-07,-3.2864e-05
-9.46062e-07,-3.2769e-05
-9.03865e-07,-3.26737e-05
-8.62194e-07,-3.25782e-05
-8.21052e-07,-3.24826e-05
-7.80438e-07,-3.23867e-05
-7.40355e-07,-3.22906e-05
-7.00803e-07,-3.21943e-05
-6.61783e-07,-3.20978e-05
-6.23296e-07,-3.20011e-05
-5.85343e-07,-3.19042e-05
-5.47925e-07,-3.18071e-05
-5.11043e-07,-3.17099e-05
-4.74698e-07,-3.16124e-05
-4.38891e-07,-3.15148e-05
-4.03623e-07,-3.1417e-05
-3.68895e-07,-3.1319e-05
-3.34707e-07,-3.12209e-05
-3.0106e-07,-3.11226e-05
-2.67956e-07,-3.10241e-05
-2.35395e-07,-3.09254e-05
-2.03378e-07,-3.08266e-05
-1.71906e-07,-3.07276e-05
-1.40979e-07,-3.06285e-05
-1.10599e-07,-3.05292e-05
-8.07658e-08,-3.04297e-05
-5.14806e-08,-3.03301e-05
-2.27441e-08,-3.02304e-05
5.44308e-09,-3.01305e-05
3.30801e-08,-3.00305e-05
6.01663e-08,-2.99303e-05
8.6701e-08,-2.983e-05
1.12684e-07,-2.97296e-05
1.38113e-07,-2.9629e-05
1.62989e-07,-2.95283e-05
1.87311e-07,-2.94275e-05
2.11078e-07,-2.93266e-05
2.3429e-07,-2.92255e-05
2.56946e-07,-2.91243e-05
2.79045e-07,-2.90231e-05
3.00588e-07,-2.89217e-05
3.21572e-07,-2.88202e-05
3.41998e-07,-2.87185e-05
3.61866e-07,-2.86168e-05
3.81174e-07,-2.8515e-05
3.99923e-07,-2.84131e-05
4.18111e-07,-2.83111e-05
4.35738e-07,-2.8209e-05
4.52805e-07,-2.81068e-05
4.6931e-07,-2.80046e-05
4.85252e-07,-2.79022e-05
5.00633e-07,-2.77998e-05
5.1545e-07,-2.76973e-05
5.29704e-07,-2.75947e-05
5.43395e-07,-2.7492e-05
5.56521e-07,-2.73893e-05
5.69084e-07,-2.72865e-05
5.81081e-07,-2.71837e-05
5.92514e-07,-2.70808e-05
6.03382e-07,-2.69778e-05
6.13684e-07,-2.68748e-05
6.2342e-07,-2.67717e-05
6.3259e-07,-2.66686e-05
6.41194e-07,-2.65654e-05
6.49231e-07,-2.64622e-05
6.56701e-07,-2.6359e-05
6.63605e-07,-2.62557e-05
6.69941e-07,-2.61524e-05
6.7571e-07,-2.6049e-05
6.80912e-07,-2.59456e-05
6.85546e-07,-2.58422e-05
6.89612e-07,-2.57388e-05
6.9311e-07,-2.56353e-05
6.96041e-07,-2.55319e-05
6.98403e-07,-2.54284e-05
7.00197e-07,-2.53249e-05
7.01423e-07,-2.52214e-05
7.02081e-07,-2.51179e-05
7.0217e-07,-2.50144e-05
7.01691e-07,-2.49108e-05
7.00644e-07,-2.48073e-05
6.99029e-07,-2.47038e-05
6.96845e-07,-2.46003e-05
6.94093e-07,-2.44968e-05
6.90773e-07,-2.43934e-05
6.86885e-07,-2.42899e-05
6.82429e-07,-2.41865e-05
6.77405e-07,-2.4083e-05
6.71813e-07,-2.39797e-05
6.65654e-07,-2.38763e-05
6.58927e-07,-2.3773e-05
6.51633e-07,-2.36697e-05
6.43771e-07,-2.35664e-05
6.35343e-07,-2.34632e-05
6.26347e-07,-2.336e-05
6.16785e-07,-2.32569e-05
6.06657e-07,-2.31538e-05
5.95962e-07,-2.30507e-05
5.84702e-07,-2.29477e-05
5.72876e-07,-2.28448e-05
5.60485e-07,-2.2742e-05
5.47528e-07,-2.26391e-05
5.34007e-07,-2.25364e-05
5.19922e-07,-2.24337e-05
5.05272e-07,-2.23311e-05
4.90059e-07,-2.22286e-05
4.74282e-07,-2.21261e-05
4.57942e-07,-2.20238e-05
4.4104e-07,-2.19215e-05
4.23576e-07,-2.18193e-05
4.05549e-07,-2.17172e-05
3.86962e-07,-2.16151e-05
3.67814e-07,-2.15132e-05
3.48105e-07,-2.14113e-05
3.27836e-07,-2.13096e-05
3.07008e-07,-2.1208e-05
2.85621e-07,-2.11064e-05
2.63676e-07,-2.1005e-05
2.41173e-07,-2.09037e-05
2.18113e-07,-2.08025e-05
1.94495e-07,-2.07014e-05
1.70322e-07,-2.06004e-05
1.45593e-07,-2.04995e-05
1.20309e-07,-2.03988e-05
9.44712e-08,-2.02982e-05
6.80793e-08,-2.01977e-05
4.11343e-08,-2.00974e-05
1.3637e-08,-1.99972e-05
-1.4412e-08,-1.98971e-05
-4.30121e-08,-1.97972e-05
-7.21625e-08,-1.96974e-05
-1.01863e-07,-1.95978e-05
-1.32111e-07,-1.94983e-05
-1.62908e-07,-1.93989e-05
-1.94253e-07,-1.92998e-05
-2.26144e-07,-1.92007e-05
-2.58581e-07,-1.91019e-05
-2.91562e-07,-1.90032e-05
-3.25089e-07,-1.89046e-05
-3.59158e-07,-1.88062e-05
-3.9377e-07,-1.8708e-05
-4.28924e-07,-1.861e-05
-4.64618e-07,-1.85122e-05
-5.00852e-07,-1.84145e-05
-5.37626e-07,-1.8317e-05
-5.74938e-07,-1.82197e-05
-6.12786e-07,-1.81226e-05
-6.51171e-07,-1.80256e-05
-6.90092e-07,-1.79289e-05
-7.29547e-07,-1.78324e-05
-7.69535e-07,-1.7736e-05
-8.10055e-07,-1.76399e-05
-8.51107e-07,-1.75439e-05
-8.9269e-07,-1.74482e-05
-9.34801e-07,-1.73526e-05
-9.77441e-07,-1.72573e-05
-1.02061e-06,-1.71622e-05
-1.0643e-06,-1.70673e-05
-1.10852e-06,-1.69727e-05
-1.15326e-06,-1.68782e-05
-1.19853e-06,-1.6784e-05
-1.24432e-06,-1.669e-05
-1.29062e-06,-1.65962e-05
-1.33745e-06,-1.65027e-05
-1.3848e-06,-1.64094e-05
-1.43266e-06,-1.63163e-05
-1.48104e-06,-1.62235e-05
-1.52993e-06,-1.61309e-05
-1.57934e-06,-1.60385e-05
-1.62926e-06,-1.59464e-05
-1.67969e-06,-1.58546e-05
-1.73063e-06,-1.5763e-05
-1.78208e-06,-1.56717e-05
-1.83404e-06,-1.55806e-05
-1.8865e-06,-1.54898e-05
-1.93947e-06,-1.53992e-05
-1.99294e-06,-1.53089e-05
-2.04691e-06,-1.52189e-05
-2.10138e-06,-1.51292e-05
-2.15636e-06,-1.50397e-05
-2.21183e-06,-1.49505e-05
-2.26779e-06,-1.48615e-05
-2.32426e-06,-1.47729e-05
-2.38121e-06,-1.46845e-05
-2.43866e-06,-1.45965e-05
-2.4966e-06,-1.45087e-05
-2.55503e-06,-1.44212e-05
-2.61395e-06,-1.4334e-05
-2.67335e-06,-1.4247e-05
-2.73324e-06,-1.41604e-05
-2.79362e-06,-1.40741e-05
-2.85447e-06,-1.39881e-05
-2.91581e-06,-1.39024e-05
-2.97762e-06,-1.3817e-05
-3.03992e-06,-1.37319e-05
-3.10269e-06,-1.36471e-05
-3.16593e-06,-1.35626e-05
-3.22965e-06,-1.34785e-05
-3.29383e-06,-1.33947e-05
-3.35849e-06,-1.33111e-05
-3.42362e-06,-1.3228e-05
-3.48921e-06,-1.31451e-05
-3.55527e-06,-1.30626e-05
-3.62179e-06,-1.29804e-05
-3.68877e-06,-1.28985e-05
-3.75621e-06,-1.2817e-05
-3.82411e-06,-1.27358e-05
-3.89247e-06,-1.26549e-05
-3.96128e-06,-1.25744e-05
-4.03054e-06,-1.24942e-05
-4.10026e-06,-1.24144e-05
-4.17042e-06,-1.23349e-05
-4.24104e-06,-1.22558e-05
-4.3121e-06,-1.2177e-05
-4.3836e-06,-1.20986e-05
-4.45555e-06,-1.20206e-05
-4.52793e-06,-1.19429e-05
-4.60076e-06,-1.18656e-05
-4.67403e-06,-1.17886e-05
-4.74772e-06,-1.1712e-05
-4.82186e-06,-1.16358e-05
-4.89642e-06,-1.15599e-05
-4.97142e-06,-1.14844e-05
-5.04684e-06,-1.14093e-05
-5.12269e-06,-1.13346e-05
-5.19896e-06,-1.12602e-05
-5.27565e-06,-1.11862e-05
-5.35277e-06,-1.11126e-05
-5.4303e-06,-1.10394e-05
-5.50825e-06,-1.09666e-05
-5.58662e-06,-1.08942e-05
-5.66539e-06,-1.08222e-05
-5.74458e-06,-1.07505e-05
-5.82418e-06,-1.06793e-05
-5.90418e-06,-1.06084e-05
-5.98459e-06,-1.0538e-05
-6.0654e-06,-1.0468e-05
-6.14661e-06,-1.03983e-05
-6.22822e-06,-1.03291e-05
-6.31023e-06,-1.02603e-05
-6.39263e-06,-1.01919e-05
-6.47543e-06,-1.01239e-05
-6.55861e-06,-1.00563e-05
-6.64218e-06,-9.98913e-06
-6.72614e-06,-9.92238e-06
-6.81049e-06,-9.85605e-06
-6.89521e-06,-9.79015e-06
-6.98032e-06,-9.72466e-06
-7.0658e-06,-9.65961e-06
-7.15166e-06,-9.59498e-06
-7.23789e-06,-9.53079e-06
-7.3245e-06,-9.46702e-06
-7.41147e-06,-9.40369e-06
-7.49881e-06,-9.34079e-06
-7.58652e-06,-9.27833e-06
-7.67458e-06,-9.21631e-06
-7.76301e-06,-9.15473e-06
-7.8518e-06,-9.0936e-06
-7.94094e-06,-9.03291e-06
-8.03044e-06,-8.97266e-06
-8.12029e-06,-8.91286e-06
-8.21049e-06,-8.85351e-06
-8.30103e-06,-8.79462e-06
-8.39192e-06,-8.73618e-06
-8.48316e-06,-8.67819e-06
-8.57473e-06,-8.62066e-06
-8.66664e-06,-8.56358e-06
-8.75889e-06,-8.50697e-06
-8.85147e-06,-8.45082e-06
-8.94438e-06,-8.39513e-06
-9.03762e-06,-8.33991e-06
-9.13119e-06,-8.28516e-06
-9.22508e-06,-8.23087e-06
-9.31929e-06,-8.17705e-06
-9.41383e-06,-8.12371e-06
-9.50868e-06,-8.07083e-06
-9.60384e-06,-8.01844e-06
-9.69932e-06,-7.96652e-06
-9.7951e-06,-7.91507e-06
-9.8912e-06,-7.86411e-06
-9.9876e-06,-7.81363e-06
-1.00843e-05,-7.76363e-06
-1.01813e-05,-7.71411e-06
-1.02786e-05,-7.66508e-06
-1.03762e-05,-7.61654e-06
-1.04741e-05,-7.56849e-06
-1.05723e-05,-7.52092e-06
-1.06707e-05,-7.47385e-06
-1.07695e-05,-7.42727e-06
-1.08685e-05,-7.38118e-06
-1.09678e-05,-7.3356e-06
-1.10674e-05,-7.2905e-06
-1.11673e-05,-7.24591e-06
-1.12675e-05,-7.20182e-06
-1.13679e-05,-7.15822e-06
-1.14686e-05,-7.11513e-06
-1.15695e-05,-7.07255e-06
-1.16707e-05,-7.03047e-06
-1.17722e-05,-6.9889e-06
-1.18739e-05,-6.94783e-06
-1.19759e-05,-6.90727e-06
-1.20782e-05,-6.86723e-06
-1.21807e-05,-6.82769e-06
-1.22834e-05,-6.78867e-06
-1.23864e-05,-6.75017e-06
-1.24896e-05,-6.71218e-06
-1.25931e-05,-6.6747e-06
-1.26968e-05,-6.63775e-06
-1.28007e-05,-6.60131e-06
-1.29049e-05,-6.56539e-06
-1.30093e-05,-6.53e-06
-1.31139e-05,-6.49513e-06
-1.32188e-05,-6.46078e-06
-1.33239e-05,-6.42696e-06
-1.34292e-05,-6.39366e-06
-1.35347e-05,-6.36089e-06
-1.36404e-05,-6.32865e-06
-1.37463e-05,-6.29693e-06
-1.38525e-05,-6.26575e-06
-1.39588e-05,-6.2351e-06
-1.40654e-05,-6.20498e-06
-1.41722e-05,-6.1754e-06
-1.42791e-05,-6.14635e-06
-1.43863e-05,-6.11783e-06
-1.44936e-05,-6.08985e-06
-1.46011e-05,-6.06241e-06
-1.47089e-05,-6.03551e-06
-1.48168e-05,-6.00914e-06
-1.49249e-05,-5.98332e-06
-1.50331e-05,-5.95804e-06
-1.51416e-05,-5.9333e-06
-1.52502e-05,-5.9091e-06
-1.5359e-05,-5.88545e-06
-1.54679e-05,-5.86234e-06
-1.55771e-05,-5.83977e-06
-1.56864e-05,-5.81776e-06
-1.57958e-05,-5.79629e-06
-1.59054e-05,-5.77536e-06
-1.60152e-05,-5.75499e-06
-1.61251e-05,-5.73517e-06
-1.62351e-05,-5.71589e-06
-1.63454e-05,-5.69717e-06
-1.64557e-05,-5.679e-06
-1.65662e-05,-5.66138e-06
-1.66768e-05,-5.64431e-06
-1.67876e-05,-5.6278e-06
-1.68985e-05,-5.61185e-06
-1.70095e-05,-5.59644e-06
-1.71207e-05,-5.5816e-06
-1.7232e-05,-5.56731e-06
-1.73434e-05,-5.55358e-06
-1.74549e-05,-5.5404e-06
-1.75665e-05,-5.52778e-06
-1.76783e-05,-5.51573e-06
-1.77901e-05,-5.50423e-06
-1.79021e-05,-5.49329e-06
-1.80142e-05,-5.48291e-06
-1.81264e-05,-5.4731e-06
-1.82386e-05,-5.46384e-06
-1.8351e-05,-5.45515e-06
-1.84635e-05,-5.44702e-06
-1.8576e-05,-5.43945e-06
-1.86887e-05,-5.43245e-06
-1.88014e-05,-5.42601e-06
-1.89142e-05,-5.42013e-06
-1.90271e-05,-5.41482e-06
-1.91401e-05,-5.41008e-06
-1.92531e-05,-5.4059e-06
-1.93662e-05,-5.40228e-06
-1.94794e-05,-5.39923e-06
-1.95926e-05,-5.39675e-06
-1.97059e-05,-5.39484e-06
-1.98193e-05,-5.39349e-06
-1.99327e-05,-5.39271e-06
-2.00462e-05,-5.3925e-06
-2.01597e-05,-5.39286e-06
-2.02733e-05,-5.39378e-06
-2.03869e-05,-5.39527e-06
-2.05006e-05,-5.39734e-06
-2.06143e-05,-5.39997e-06
-2.07281e-05,-5.40317e-06
-2.08418e-05,-5.40694e-06
-2.09556e-05,-5.41128e-06
-2.10695e-05,-5.41619e-06
-2.11833e-05,-5.42166e-06
-2.12972e-05,-5.42771e-06
-2.14111e-05,-5.43433e-06
-2.1525e-05,-5.44152e-06
-2.1639e-05,-5.44928e-06
-2.17529e-05,-5.45761e-06
-2.18669e-05,-5.46651e-06
-2.19808e-05,-5.47598e-06
-2.20948e-05,-5.48603e-06
-2.22088e-05,-5.49664e-06
-2.23227e-05,-5.50782e-06
-2.24367e-05,-5.51957e-06
-2.25506e-05,-5.5319e-06
-2.26646e-05,-5.54479e-06
-2.27785e-05,-5.55826e-06
-2.28924e-05,-5.57229e-06
-2.30063e-05,-5.5869e-06
-2.31201e-05,-5.60207e-06
-2.32339e-05,-5.61782e-06
-2.33477e-05,-5.63413e-06
-2.34615e-05,-5.65102e-06
-2.35753e-05,-5.66847e-06
-2.3689e-05,-5.68649e-06
-2.38026e-05,-5.70509e-06
-2.39162e-05,-5.72425e-06
-2.40298e-05,-5.74398e-06
-2.41433e-05,-5.76428e-06
-2.42568e-05,-5.78515e-06
-2.43702e-05,-5.80658e-06
-2.44836e-05,-5.82858e-06
-2.45969e-05,-5.85116e-06
-2.47101e-05,-5.87429e-06
-2.48233e-05,-5.898e-06
-2.49364e-05,-5.92227e-06
-2.50494e-05,-5.94711e-06
-2.51624e-05,-5.97251e-06
-2.52752e-05,-5.99848e-06
-2.5388e-05,-6.02501e-06
-2.55008e-05,-6.05211e-06
-2.56134e-05,-6.07978e-06
-2.57259e-05,-6.108e-06
-2.58384e-05,-6.13679e-06
-2.59507e-05,-6.16615e-06
-2.6063e-05,-6.19606e-06
-2.61751e-05,-6.22654e-06
-2.62872e-05,-6.25758e-06
-2.63992e-05,-6.28918e-06
-2.6511e-05,-6.32134e-06
-2.66227e-05,-6.35406e-06
-2.67344e-05,-6.38734e-06
-2.68459e-05,-6.42118e-06
-2.69572e-05,-6.45558e-06
-2.70685e-05,-6.49053e-06
-2.71796e-05,-6.52604e-06
-2.72906e-05,-6.56211e-06
-2.74015e-05,-6.59874e-06
-2.75123e-05,-6.63591e-06
-2.76229e-05,-6.67365e-06
-2.77333e-05,-6.71194e-06
-2.78437e-05,-6.75078e-06
-2.79539e-05,-6.79017e-06
-2.80639e-05,-6.83011e-06
-2.81738e-05,-6.87061e-06
-2.82835e-05,-6.91165e-06
-2.83931e-05,-6.95325e-06
-2.85025e-05,-6.99539e-06
-2.86118e-05,-7.03808e-06
-2.87209e-05,-7.08132e-06
-2.88298e-05,-7.1251e-06
-2.89386e-05,-7.16943e-06
-2.90471e-05,-7.2143e-06
-2.91556e-05,-7.25972e-06
-2.92638e-05,-7.30568e-06
-2.93719e-05,-7.35218e-06
-2.94797e-05,-7.39923e-06
-2.95874e-05,-7.44681e-06
-2.96949e-05,-7.49493e-06
-2.98022e-05,-7.54359e-06
-2.99093e-05,-7.59279e-06
-3.00163e-05,-7.64252e-06
-3.0123e-05,-7.69279e-06
-3.02295e-05,-7.74359e-06
-3.03358e-05,-7.79493e-06
-3.04419e-05,-7.8468e-06
-3.05478e-05,-7.8992e-06
-3.06535e-05,-7.95213e-06
-3.0759e-05,-8.00559e-06
-3.08642e-05,-8.05958e-06
-3.09693e-05,-8.11409e-06
-3.10741e-05,-8.16913e-06
-3.11787e-05,-8.22469e-06
-3.1283e-05,-8.28078e-06
-3.13871e-05,-8.33739e-06
-3.1491e-05,-8.39452e-06
-3.15947e-05,-8.45218e-06
-3.16981e-05,-8.51035e-06
-3.18013e-05,-8.56904e-06
-3.19042e-05,-8.62824e-06
-3.20069e-05,-8.68796e-06
-3.21093e-05,-8.7482e-06
-3.22115e-05,-8.80894e-06
-3.23135e-05,-8.8702e-06
-3.24151e-05,-8.93197e-06
-3.25166e-05,-8.99425e-06
-3.26177e-05,-9.05704e-06
-3.27186e-05,-9.12033e-06
-3.28192e-05,-9.18413e-06
-3.29196e-05,-9.24843e-06
-3.30197e-05,-9.31323e-06
-3.31195e-05,-9.37854e-06
-3.3219e-05,-9.44434e-06
-3.33183e-05,-9.51064e-06
-3.34172e-05,-9.57744e-06
-3.35159e-05,-9.64474e-06
-3.36143e-05,-9.71253e-06
-3.37124e-05,-9.78081e-06
-3.38102e-05,-9.84958e-06
-3.39078e-05,-9.91884e-06
-3.4005e-05,-9.98859e-06
-3.41019e-05,-1.00588e-05
-3.41985e-05,-1.01296e-05
-3.42949e-05,-1.02008e-05
-3.43909e-05,-1.02724e-05
-3.44866e-05,-1.03446e-05
-3.4582e-05,-1.04173e-05
-3.46771e-05,-1.04904e-05
-3.47718e-05,-1.0564e-05
-3.48663e-05,-1.06381e-05
-3.49604e-05,-1.07126e-05
-3.50542e-05,-1.07876e-05
-3.51477e-05,-1.08631e-05
-3.52408e-05,-1.09391e-05
-3.53337e-05,-1.10155e-05
-3.54262e-05,-1.10924e-05
-3.55183e-05,-1.11698e-05
-3.56101e-05,-1.12476e-05
-3.57016e-05,-1.13258e-05
-3.57927e-05,-1.14046e-05
-3.58835e-05,-1.14838e-05
-3.5974e-05,-1.15634e-05
-3.60641e-05,-1.16435e-05
-3.61538e-05,-1.1724e-05
-3.62432e-05,-1.1805e-05
-3.63322e-05,-1.18865e-05
-3.64209e-05,-1.19684e-05
-3.65092e-05,-1.20507e-05
-3.65972e-05,-1.21335e-05
-3.66848e-05,-1.22167e-05
-3.6772e-05,-1.23003e-05
-3.68589e-05,-1.23844e-05
-3.69453e-05,-1.2469e-05
-3.70315e-05,-1.25539e-05
-3.71172e-05,-1.26393e-05
-3.72026e-05,-1.27251e-05
-3.72875e-05,-1.28114e-05
-3.73721e-05,-1.2898e-05
-3.74564e-05,-1.29851e-05
-3.75402e-05,-1.30726e-05
-3.76236e-05,-1.31606e-05
-3.77067e-05,-1.32489e-05
-3.77893e-05,-1.33377e-05
-3.78716e-05,-1.34269e-05
-3.79535e-05,-1.35165e-05
-3.80349e-05,-1.36065e-05
-3.8116e-05,-1.36969e-05
-3.81967e-05,-1.37877e-05
-3.82769e-05,-1.38789e-05
-3.83568e-05,-1.39706e-05
-3.84362e-05,-1.40626e-05
-3.85153e-05,-1.4155e-05
-3.85939e-05,-1.42478e-05
-3.86721e-05,-1.4341e-05
-3.87499e-05,-1.44346e-05
-3.88273e-05,-1.45286e-05
-3.89042e-05,-1.4623e-05
-3.89807e-05,-1.47178e-05
-3.90569e-05,-1.48129e-05
-3.91325e-05,-1.49085e-05
-3.92078e-05,-1.50044e-05
-3.92826e-05,-1.51006e-05
-3.9357e-05,-1.51973e-05
-3.9431e-05,-1.52943e-05
-3.95045e-05,-1.53917e-05
-3.95776e-05,-1.54895e-05
-3.96502e-05,-1.55876e-05
-3.97224e-05,-1.56861e-05
-3.97942e-05,-1.5785e-05
-3.98655e-05,-1.58842e-05
-3.99363e-05,-1.59838e-05
-4.00068e-05,-1.60837e-05
-4.00767e-05,-1.6184e-05
-4.01462e-05,-1.62846e-05
-4.02153e-05,-1.63856e-05
-4.02839e-05,-1.6487e-05
-4.03521e-05,-1.65886e-05
-4.04198e-05,-1.66906e-05
-4.0487e-05,-1.6793e-05
-4.05538e-05,-1.68957e-05
-4.06201e-05,-1.69987e-05
-4.06859e-05,-1.71021e-05
-4.07513e-05,-1.72057e-05
-4.08162e-05,-1.73097e-05
-4.08806e-05,-1.74141e-05
-4.09446e-05,-1.75187e-05
-4.1008e-05,-1.76237e-05
-4.10711e-05,-1.7729e-05
-4.11336e-05,-1.78346e-05
-4.11956e-05,-1.79406e-05
-4.12572e-05,-1.80468e-05
-4.13183e-05,-1.81533e-05
-4.13789e-05,-1.82602e-05
-4.1439e-05,-1.83673e-05
-4.14987e-05,-1.84748e-05
-4.15578e-05,-1.85825e-05
-4.16165e-05,-1.86906e-05
-4.16747e-05,-1.87989e-05
-4.17323e-05,-1.89076e-05
-4.17895e-05,-1.90165e-05
-4.18462e-05,-1.91257e-05
-4.19024e-05,-1.92352e-05
-4.19581e-05,-1.9345e-05
-4.20133e-05,-1.9455e-05
-4.2068e-05,-1.95653e-05
-4.21222e-05,-1.9676e-05
-4.21759e-05,-1.97868e-05
-4.2229e-05,-1.9898e-05
-4.22817e-05,-2.00094e-05
-4.23339e-05,-2.0121e-05
-4.23855e-05,-2.0233e-05
-4.24367e-05,-2.03452e-05
-4.24873e-05,-2.04576e-05
-4.25375e-05,-2.05703e-05
-4.25871e-05,-2.06833e-05
-4.26362e-05,-2.07965e-05
-4.26847e-05,-2.09099e-05
-4.27328e-05,-2.10236e-05
-4.27803e-05,-2.11376e-05
-4.28274e-05,-2.12517e-05
-4.28739e-05,-2.13661e-05
-4.29198e-05,-2.14808e-05
-4.29653e-05,-2.15956e-05
-4.30102e-05,-2.17107e-05
-4.30546e-05,-2.1826e-05
-4.30985e-05,-2.19416e-05
-4.31418e-05,-2.20573e-05
-4.31847e-05,-2.21733e-05
-4.32269e-05,-2.22895e-05
-4.32687e-05,-2.24059e-05
-4.33099e-05,-2.25225e-05
-4.33506e-05,-2.26394e-05
-4.33908e-05,-2.27564e-05
-4.34304e-05,-2.28736e-05
-4.34695e-05,-2.2991e-05
-4.3508e-05,-2.31087e-05
-4.3546e-05,-2.32265e-05
-4.35835e-05,-2.33445e-05
-4.36204e-05,-2.34627e-05
-4.36568e-05,-2.3581e-05
-4.36926e-05,-2.36996e-05
-4.37279e-05,-2.38183e-05
-4.37627e-05,-2.39372e-05
-4.37969e-05,-2.40563e-05
-4.38305e-05,-2.41756e-05
-4.38637e-05,-2.4295e-05
-4.38962e-05,-2.44146e-05
-4.39282e-05,-2.45344e-05
-4.39597e-05,-2.46543e-05
-4.39906e-05,-2.47743e-05
-4.4021e-05,-2.48946e-05
-4.40508e-05,-2.5015e-05
-4.40801e-05,-2.51355e-05
-4.41088e-05,-2.52562e-05
-4.41369e-05,-2.5377e-05
-4.41645e-05,-2.54979e-05
-4.41916e-05,-2.5619e-05
-4.42181e-05,-2.57403e-05
-4.4244e-05,-2.58616e-05
-4.42694e-05,-2.59831e-05
-4.42942e-05,-2.61048e-05
-4.43184e-05,-2.62265e-05
-4.43421e-05,-2.63484e-05
-4.43653e-05,-2.64704e-05
-4.43878e-05,-2.65925e-05
-4.44099e-05,-2.67147e-05
-4.44313e-05,-2.6837e-05
-4.44522e-05,-2.69594e-05
-4.44725e-05,-2.7082e-05
-4.44923e-05,-2.72046e-05
-4.45115e-05,-2.73274e-05
-4.45301e-05,-2.74502e-05
-4.45482e-05,-2.75731e-05
-4.45657e-05,-2.76961e-05
-4.45826e-05,-2.78193e-05
-4.4599e-05,-2.79424e-05
-4.46148e-05,-2.80657e-05
-4.46301e-05,-2.81891e-05
-4.46447e-05,-2.83125e-05
-4.46588e-05,-2.8436e-05
-4.46724e-05,-2.85596e-05
-4.46854e-05,-2.86832e-05
-4.46978e-05,-2.88069e-05
-4.47096e-05,-2.89307e-05
-4.47208e-05,-2.90545e-05
-4.47315e-05,-2.91784e-05
-4.47417e-05,-2.93023e-05
-4.47512e-05,-2.94263e-05
-4.47602e-05,-2.95504e-05
-4.47686e-05,-2.96744e-05
-4.47764e-05,-2.97986e-05
-4.47837e-05,-2.99227e-05
-4.47904e-05,-3.00469e-05
-4.47965e-05,-3.01712e-05
-4.48021e-05,-3.02954e-05
-4.4807e-05,-3.04197e-05
-4.48115e-05,-3.0544e-05
-4.48153e-05,-3.06684e-05
-4.48186e-05,-3.07927e-05
-4.48212e-05,-3.09171e-05
-4.48234e-05,-3.10415e-05
-4.48249e-05,-3.11659e-05
-4.48259e-05,-3.12903e-05
-4.48263e-05,-3.14147e-05
-4.48261e-05,-3.15391e-05
-4.48254e-05,-3.16635e-05
-4.4824e-05,-3.17879e-05
-4.48221e-05,-3.19123e-05
-4.48197e-05,-3.20367e-05
-4.48166e-05,-3.21611e-05
-4.4813e-05,-3.22855e-05
-4.48088e-05,-3.24098e-05
-4.48041e-05,-3.25341e-05
-4.47988e-05,-3.26584e-05
-4.47929e-05,-3.27827e-05
-4.47864e-05,-3.29069e-05
-4.47794e-05,-3.30312e-05
-4.47717e-05,-3.31553e-05
-4.47635e-05,-3.32795e-05
-4.47548e-05,-3.34036e-05
-4.47455e-05,-3.35276e-05
-4.47356e-05,-3.36516e-05
-4.47251e-05,-3.37756e-05
-4.4714e-05,-3.38995e-05
-4.47024e-05,-3.40233e-05
-4.46903e-05,-3.41471e-05
-4.46775e-05,-3.42709e-05
-4.46642e-05,-3.43945e-05
-4.46503e-05,-3.45181e-05
-4.46358e-05,-3.46417e-05
-4.46208e-05,-3.47651e-05
-4.46052e-05,-3.48885e-05
-4.4589e-05,-3.50118e-05
-4.45723e-05,-3.5135e-05
-4.4555e-05,-3.52582e-05
-4.45372e-05,-3.53812e-05
-4.45187e-05,-3.55042e-05
